,Name,Age,Height,Weight,NOC,Year,City,Medal,Times_Participated,Participation_Number
109928,Damien Joly,24.0,189.0,72.0,FRA,2016,Rio de Janeiro,no medal,2,2
109930,Pierre Joly dit Dumesnil,20.0,182.00843170320405,76.69405594405595,FRA,1952,Helsinki,no medal,1,1
110027,"Burwell Otis ""Bumpy"" Jones",19.0,185.22486288848262,78.87200383509108,USA,1952,Helsinki,Gold,1,1
110045,Cullen Andrew Jones,24.0,195.0,95.0,USA,2008,Beijing,Gold,2,1
110046,Cullen Andrew Jones,28.0,195.0,95.0,USA,2012,London,Silver,2,2
110047,Cullen Andrew Jones,28.0,195.0,95.0,USA,2012,London,no medal,2,2
110048,Cullen Andrew Jones,28.0,195.0,95.0,USA,2012,London,Silver,2,2
110049,Cullen Andrew Jones,28.0,195.0,95.0,USA,2012,London,Gold,2,2
110075,E. T. Jones,25.11111111111111,186.0,89.0,GBR,1900,Paris,no medal,1,1
110208,"Roderick Stephen Gerrard ""Roddy"" Jones",23.0,193.0,83.0,GBR,1968,Mexico City,no medal,1,1
110237,"Timothy Duncan ""Tim"" Jones",21.0,184.0,75.0,GBR,1988,Seoul,no medal,1,1
110241,Toms F. Jones,21.29383886255924,185.22486288848262,78.87200383509108,ARG,1924,Paris,no medal,1,1
110281,Pap D. Jonga,19.0,186.23314065510598,80.04255319148936,GAM,2016,Rio de Janeiro,no medal,1,1
110344,Bengt Erik Anders Jnsson,20.0,180.0,75.0,SWE,1976,Montreal,no medal,1,1
110381,Hugo Alarik Jonsson,24.0,184.52136752136752,77.05985915492958,FIN,1908,London,no medal,1,1
110382,Hugo Alarik Jonsson,24.0,182.00843170320405,76.69405594405595,FIN,1908,London,no medal,1,1
110383,Ingi r Jnsson,21.0,184.0,74.0,ISL,1984,Los Angeles,no medal,1,1
110384,Ingi r Jnsson,21.0,184.0,74.0,ISL,1984,Los Angeles,no medal,1,1
110385,Ingi r Jnsson,21.0,184.0,74.0,ISL,1984,Los Angeles,no medal,1,1
110409,Leiknir Jnsson,24.0,193.0,76.0,ISL,1968,Mexico City,no medal,1,1
110410,Leiknir Jnsson,24.0,193.0,76.0,ISL,1968,Mexico City,no medal,1,1
110438,Sigurur Jnsson,24.0,182.00843170320405,76.69405594405595,ISL,1948,London,no medal,1,1
110443,Sigurur T. Jnsson,25.0,182.00843170320405,76.69405594405595,ISL,1948,London,no medal,1,1
110523,Shaun M. Jordan,20.0,183.0,68.0,USA,1988,Seoul,Gold,2,1
110524,Shaun M. Jordan,24.0,183.0,68.0,USA,1992,Barcelona,Gold,2,2
110527,Willy Otto Jordan,27.0,185.22486288848262,78.87200383509108,BRA,1948,London,no medal,1,1
110528,Willy Otto Jordan,27.0,182.00843170320405,76.69405594405595,BRA,1948,London,no medal,1,1
110530,Zane Jordan,17.0,177.0,79.0,ZAM,2008,Beijing,no medal,2,1
110531,Zane Jordan,21.0,177.0,79.0,ZAM,2012,London,no medal,2,2
110569,Leandro Jorge,18.0,184.52136752136752,77.05985915492958,MOZ,1996,Atlanta,no medal,1,1
110578,"Daniel Ploug ""Dan"" Jorgensen",20.0,190.0,93.0,USA,1988,Seoul,no medal,2,1
110579,"Daniel Ploug ""Dan"" Jorgensen",20.0,190.0,93.0,USA,1988,Seoul,Gold,2,1
110580,"Daniel Ploug ""Dan"" Jorgensen",24.0,190.0,93.0,USA,1992,Barcelona,no medal,2,2
110581,"Daniel Ploug ""Dan"" Jorgensen",24.0,190.0,93.0,USA,1992,Barcelona,Bronze,2,2
110586,Lars Ploug Jorgensen,18.0,186.0,80.0,USA,1988,Seoul,no medal,1,1
110713,Paul Henry Michel Jouanneau,17.0,185.30803571428572,79.37983587338805,BRA,1976,Montreal,no medal,1,1
110714,Paul Henry Michel Jouanneau,17.0,184.52136752136752,77.05985915492958,BRA,1976,Montreal,no medal,1,1
110764,Laurent Journet,18.0,186.0,82.0,FRA,1988,Seoul,no medal,1,1
110932,Jrgen Curt Jrgensen,22.0,182.85055643879173,76.7433110367893,DEN,1936,Berlin,no medal,1,1
110933,Jrgen Curt Jrgensen,22.0,181.81048387096774,74.88191489361702,DEN,1936,Berlin,no medal,1,1
110934,Jrgen Curt Jrgensen,22.0,185.22486288848262,78.87200383509108,DEN,1936,Berlin,no medal,1,1
111035,Eric Jubb,21.505691056910567,185.30803571428572,79.37983587338805,CAN,1948,London,no medal,1,1
111036,Eric Jubb,21.29383886255924,185.22486288848262,78.87200383509108,CAN,1948,London,no medal,1,1
111037,Eric Jubb,21.001237623762375,184.52136752136752,77.05985915492958,CAN,1948,London,no medal,1,1
111045,Marcelo Dias Juc,16.0,174.0,60.0,BRA,1980,Moskva,no medal,2,1
111046,Marcelo Dias Juc,16.0,174.0,60.0,BRA,1980,Moskva,no medal,2,1
111047,Marcelo Dias Juc,20.0,174.0,60.0,BRA,1984,Los Angeles,no medal,2,2
111048,Marcelo Dias Juc,20.0,174.0,60.0,BRA,1984,Los Angeles,no medal,2,2
111049,Marcelo Dias Juc,20.0,174.0,60.0,BRA,1984,Los Angeles,no medal,2,2
111050,Marcelo Dias Juc,20.0,174.0,60.0,BRA,1984,Los Angeles,no medal,2,2
111137,Dinko Jukic,19.0,193.0,84.0,AUT,2008,Beijing,no medal,2,1
111138,Dinko Jukic,19.0,193.0,84.0,AUT,2008,Beijing,no medal,2,1
111139,Dinko Jukic,19.0,193.0,84.0,AUT,2008,Beijing,no medal,2,1
111140,Dinko Jukic,23.0,193.0,84.0,AUT,2012,London,no medal,2,2
111141,Dinko Jukic,23.0,193.0,84.0,AUT,2012,London,no medal,2,2
111192,Sigfrid Harald Alexander Julin,16.0,185.30803571428572,79.37983587338805,SWE,1906,Athina,no medal,4,1
111193,Sigfrid Harald Alexander Julin,16.0,175.8,74.75,SWE,1906,Athina,no medal,4,1
111195,Sigfrid Harald Alexander Julin,18.0,185.30803571428572,79.37983587338805,SWE,1908,London,Bronze,4,2
111196,Sigfrid Harald Alexander Julin,18.0,185.22486288848262,78.87200383509108,SWE,1908,London,no medal,4,2
111198,Sigfrid Harald Alexander Julin,22.0,185.30803571428572,79.37983587338805,SWE,1912,Stockholm,no medal,4,3
111199,Sigfrid Harald Alexander Julin,22.0,182.00843170320405,76.69405594405595,SWE,1912,Stockholm,no medal,4,3
111235,Luis Augusto Juncos,21.0,175.0,70.0,ARG,1984,Los Angeles,no medal,1,1
111236,Luis Augusto Juncos,21.0,175.0,70.0,ARG,1984,Los Angeles,no medal,1,1
111287,Heinz Junga,21.0,182.0,75.0,GER,1964,Tokyo,no medal,1,1
111366,Pawe Juraszek,21.0,185.0,68.0,POL,2016,Rio de Janeiro,no medal,1,1
111529,Calvyn Justus,20.0,195.0,70.0,RSA,2016,Rio de Janeiro,no medal,1,1
111615,Vyacheslav Kabanov,27.0,185.8059210526316,79.09432387312187,UZB,1996,Atlanta,no medal,1,1
111616,Vyacheslav Kabanov,27.0,187.63761467889907,81.31415420023015,UZB,1996,Atlanta,no medal,1,1
111617,Vyacheslav Kabanov,27.0,185.22486288848262,78.87200383509108,UZB,1996,Atlanta,no medal,1,1
111668,Gilbert Kaburu,26.0,170.0,60.0,UGA,2008,Beijing,no medal,1,1
111710,Marcin Kaczmarek,23.0,180.0,73.0,POL,2000,Sydney,no medal,1,1
111727,Gza Kdas,21.0,185.30803571428572,79.37983587338805,HUN,1948,London,Bronze,2,1
111728,Gza Kdas,21.0,182.85055643879173,76.7433110367893,HUN,1948,London,no medal,2,1
111729,Gza Kdas,21.0,185.22486288848262,78.87200383509108,HUN,1948,London,Silver,2,1
111730,Gza Kdas,25.0,185.30803571428572,79.37983587338805,HUN,1952,Helsinki,no medal,2,2
111731,Gza Kdas,25.0,185.22486288848262,78.87200383509108,HUN,1952,Helsinki,no medal,2,2
111787,Yoshinori Kadonaga,17.0,165.0,65.0,JPN,1964,Tokyo,no medal,1,1
111792,Mahmoud Kadri,18.0,185.30803571428572,79.37983587338805,EGY,1936,Berlin,no medal,1,1
111793,Mahmoud Kadri,18.0,185.22486288848262,78.87200383509108,EGY,1936,Berlin,no medal,1,1
111889,Duke Paoa Kahino Makoe Hulikohoa Kahanamoku,21.0,185.30803571428572,79.37983587338805,USA,1912,Stockholm,Gold,3,1
111890,Duke Paoa Kahino Makoe Hulikohoa Kahanamoku,21.0,185.22486288848262,78.87200383509108,USA,1912,Stockholm,Silver,3,1
111892,Duke Paoa Kahino Makoe Hulikohoa Kahanamoku,29.0,185.30803571428572,79.37983587338805,USA,1920,Antwerpen,Gold,3,2
111893,Duke Paoa Kahino Makoe Hulikohoa Kahanamoku,29.0,185.22486288848262,78.87200383509108,USA,1920,Antwerpen,Gold,3,2
111894,Duke Paoa Kahino Makoe Hulikohoa Kahanamoku,33.0,185.30803571428572,79.37983587338805,USA,1924,Paris,Silver,3,3
111895,"Samuel Alapai ""Sam"" Kahanamoku",21.0,185.30803571428572,79.37983587338805,USA,1924,Paris,Bronze,1,1
111898,"Frederick K. ""Fred"" Kahele",20.5518018018018,182.85055643879173,76.7433110367893,USA,1920,Antwerpen,no medal,1,1
111899,"Frederick K. ""Fred"" Kahele",20.276410998552823,181.81048387096774,74.88191489361702,USA,1920,Antwerpen,no medal,1,1
111901,Aulis Kalevi Khknen,21.0,182.00843170320405,76.69405594405595,FIN,1952,Helsinki,no medal,1,1
111995,Kaisermann,21.666666666666668,184.19052638501626,77.9809298274764,FRA,1900,Paris,no medal,1,1
112031,Takayoshi Kajikawa,18.0,182.00843170320405,76.69405594405595,JPN,1952,Helsinki,no medal,1,1
112129,Nikola Kalabi,17.0,191.0,85.0,SCG,1996,Atlanta,no medal,2,1
112130,Nikola Kalabi,21.0,191.0,85.0,SCG,2000,Sydney,no medal,2,2
112131,Nikola Kalabi,21.0,191.0,85.0,SCG,2000,Sydney,no medal,2,2
112141,Souhaib Kalala,17.0,170.0,65.0,SYR,2008,Beijing,no medal,1,1
112146,Ioannis Kalargaris,22.0,193.0,84.0,GRE,2012,London,no medal,1,1
112160,Valter Kalaus,18.0,184.0,80.0,HUN,1988,Seoul,no medal,1,1
112161,Valter Kalaus,18.0,184.0,80.0,HUN,1988,Seoul,no medal,1,1
112162,Valter Kalaus,18.0,184.0,80.0,HUN,1988,Seoul,no medal,1,1
112170,Denislav Kharalamiev Kalchev,19.0,187.0,82.0,BUL,1992,Barcelona,no medal,2,1
112171,Denislav Kharalamiev Kalchev,19.0,187.0,82.0,BUL,1992,Barcelona,no medal,2,1
112172,Denislav Kharalamiev Kalchev,19.0,187.0,82.0,BUL,1992,Barcelona,no medal,2,1
112173,Denislav Kharalamiev Kalchev,23.0,187.0,82.0,BUL,1996,Atlanta,no medal,2,2
112174,Denislav Kharalamiev Kalchev,23.0,187.0,82.0,BUL,1996,Atlanta,no medal,2,2
112210,Christophe Kalfayan,19.0,176.0,71.0,FRA,1988,Seoul,no medal,3,1
112211,Christophe Kalfayan,19.0,176.0,71.0,FRA,1988,Seoul,no medal,3,1
112212,Christophe Kalfayan,19.0,176.0,71.0,FRA,1988,Seoul,no medal,3,1
112213,Christophe Kalfayan,23.0,176.0,71.0,FRA,1992,Barcelona,no medal,3,2
112214,Christophe Kalfayan,23.0,176.0,71.0,FRA,1992,Barcelona,no medal,3,2
112215,Christophe Kalfayan,23.0,176.0,71.0,FRA,1992,Barcelona,no medal,3,2
112216,Christophe Kalfayan,23.0,176.0,71.0,FRA,1992,Barcelona,no medal,3,2
112217,Christophe Kalfayan,27.0,176.0,71.0,FRA,1996,Atlanta,no medal,3,3
112238,Maiola Kalili,22.0,185.22486288848262,78.87200383509108,USA,1932,Los Angeles,Silver,1,1
112239,Manuella Kalili,19.0,185.30803571428572,79.37983587338805,USA,1932,Los Angeles,no medal,1,1
112240,Manuella Kalili,19.0,185.22486288848262,78.87200383509108,USA,1932,Los Angeles,Silver,1,1
112332,Dmitry Alekseyevich Kalinovsky,24.0,195.0,90.0,BLR,1996,Atlanta,no medal,2,1
112333,Dmitry Alekseyevich Kalinovsky,28.0,195.0,90.0,BLR,2000,Sydney,no medal,2,2
112334,Dmitry Alekseyevich Kalinovsky,28.0,195.0,90.0,BLR,2000,Sydney,no medal,2,2
112345,Chase Tyler Kalisz,22.0,193.0,86.0,USA,2016,Rio de Janeiro,Silver,1,1
112424,Valrijs Kalmikovs,23.0,192.0,89.0,LAT,1996,Atlanta,no medal,2,1
112425,Valrijs Kalmikovs,23.0,192.0,89.0,LAT,1996,Atlanta,no medal,2,1
112426,Valrijs Kalmikovs,23.0,192.0,89.0,LAT,1996,Atlanta,no medal,2,1
112427,Valrijs Kalmikovs,27.0,192.0,89.0,LAT,2000,Sydney,no medal,2,2
112428,Valrijs Kalmikovs,27.0,192.0,89.0,LAT,2000,Sydney,no medal,2,2
112429,Valrijs Kalmikovs,27.0,192.0,89.0,LAT,2000,Sydney,no medal,2,2
112444,Uvis Kalni,18.0,192.0,85.0,LAT,2012,London,no medal,2,1
112445,Uvis Kalni,22.0,192.0,85.0,LAT,2016,Rio de Janeiro,no medal,2,2
112475,Ziv Kalontarov,19.0,185.0,70.0,ISR,2016,Rio de Janeiro,no medal,1,1
112476,Ziv Kalontarov,19.0,185.0,70.0,ISR,2016,Rio de Janeiro,no medal,1,1
112506,Hannes Kalteis,18.0,189.0,77.0,AUT,2000,Sydney,no medal,1,1
112507,Hannes Kalteis,18.0,189.0,77.0,AUT,2000,Sydney,no medal,1,1
112575,Osman Kamara,28.0,186.23314065510598,78.0,SLE,2016,Rio de Janeiro,no medal,1,1
112741,Marc Kamoun,22.0,185.0,75.0,FRA,1960,Roma,no medal,1,1
112791,John Kamyuka,19.0,175.0,72.0,BOT,2008,Beijing,no medal,1,1
112818,Gyula Knsy,18.0,182.85055643879173,76.7433110367893,HUN,1932,Los Angeles,no medal,1,1
112832,Chisela Kanchela,17.0,180.0,70.0,ZAM,2004,Athina,no medal,1,1
112847,Ahmed Mohamed Kandil,21.29383886255924,185.22486288848262,78.87200383509108,EGY,1948,London,no medal,1,1
112848,Ahmed Mohamed Kandil,21.66626065773447,182.00843170320405,76.69405594405595,EGY,1948,London,no medal,1,1
112870,Kazuya Kaneda,24.0,171.0,66.0,JPN,2012,London,no medal,1,1
112887,Masaki Kaneko,24.0,181.0,75.0,JPN,2016,Rio de Janeiro,no medal,1,1
113003,Marijan Kanjer,22.0,196.0,96.0,CRO,1996,Atlanta,no medal,2,1
113004,Marijan Kanjer,22.0,196.0,96.0,CRO,1996,Atlanta,no medal,2,1
113005,Marijan Kanjer,22.0,196.0,96.0,CRO,1996,Atlanta,no medal,2,1
113006,Marijan Kanjer,26.0,196.0,96.0,CRO,2000,Sydney,no medal,2,2
113007,Marijan Kanjer,26.0,196.0,96.0,CRO,2000,Sydney,no medal,2,2
113048,Rami Kantari,21.0,176.0,72.0,LIB,1984,Los Angeles,no medal,2,1
113049,Rami Kantari,21.0,176.0,72.0,LIB,1984,Los Angeles,no medal,2,1
113050,Rami Kantari,21.0,176.0,72.0,LIB,1984,Los Angeles,no medal,2,1
113051,Rami Kantari,25.0,176.0,72.0,LIB,1988,Seoul,no medal,2,2
113052,Rami Kantari,25.0,176.0,72.0,LIB,1988,Seoul,no medal,2,2
113053,Rami Kantari,25.0,176.0,72.0,LIB,1988,Seoul,no medal,2,2
113187,Mladen Kapor,25.0,186.23314065510598,80.04255319148936,IOA,1992,Barcelona,no medal,1,1
113188,Mladen Kapor,25.0,185.30803571428572,79.37983587338805,IOA,1992,Barcelona,no medal,1,1
113214,Andrey Nikolayevich Kapralov,19.0,190.0,76.0,RUS,2000,Sydney,no medal,3,1
113215,Andrey Nikolayevich Kapralov,19.0,190.0,76.0,RUS,2000,Sydney,no medal,3,1
113216,Andrey Nikolayevich Kapralov,19.0,190.0,76.0,RUS,2000,Sydney,no medal,3,1
113217,Andrey Nikolayevich Kapralov,23.0,190.0,76.0,RUS,2004,Athina,no medal,3,2
113218,Andrey Nikolayevich Kapralov,23.0,190.0,76.0,RUS,2004,Athina,no medal,3,2
113219,Andrey Nikolayevich Kapralov,23.0,190.0,76.0,RUS,2004,Athina,no medal,3,2
113220,Andrey Nikolayevich Kapralov,23.0,190.0,76.0,RUS,2004,Athina,no medal,3,2
113221,Andrey Nikolayevich Kapralov,23.0,190.0,76.0,RUS,2004,Athina,no medal,3,2
113222,Andrey Nikolayevich Kapralov,27.0,190.0,76.0,RUS,2008,Beijing,no medal,3,3
113440,Nezir Karap,22.0,179.0,74.0,TUR,2016,Rio de Janeiro,no medal,1,1
113462,David Karasek,24.0,190.0,85.0,SUI,2012,London,no medal,1,1
113623,Sultan Karim Ali,20.5518018018018,182.85055643879173,76.7433110367893,PAK,1948,London,no medal,1,1
113624,Sultan Karim Ali,21.29383886255924,185.22486288848262,78.87200383509108,PAK,1948,London,no medal,1,1
113703,Joachim Karliczek,21.0,185.22486288848262,78.87200383509108,POL,1936,Berlin,no medal,1,1
113708,Tomislav Karlo,25.0,187.0,84.0,CRO,1996,Atlanta,no medal,1,1
113709,Tomislav Karlo,25.0,187.0,84.0,CRO,1996,Atlanta,no medal,1,1
113729,William Arnold Karlsen,22.0,183.0,77.05985915492958,NOR,1932,Los Angeles,no medal,1,1
113759,Jonas Klas Hkan Karlsson (-Gillman),22.0,185.30803571428572,79.37983587338805,SWE,1992,Barcelona,no medal,1,1
113760,Jonas Klas Hkan Karlsson (-Gillman),22.0,187.63761467889907,81.31415420023015,SWE,1992,Barcelona,no medal,1,1
113855,"Ronald Daniel ""Ron"" Karnaugh",26.0,195.0,91.0,USA,1992,Barcelona,no medal,1,1
113944,Georgios Karpouzis,18.0,185.8059210526316,79.09432387312187,GRE,1976,Montreal,no medal,1,1
113945,Georgios Karpouzis,18.0,182.85055643879173,76.7433110367893,GRE,1976,Montreal,no medal,1,1
113946,Georgios Karpouzis,18.0,181.81048387096774,74.88191489361702,GRE,1976,Montreal,no medal,1,1
114067,Dimitrios Karydis,21.0,175.0,75.0,GRE,1972,Munich,no medal,1,1
114186,Yannick Kser,20.0,186.0,81.0,SUI,2012,London,no medal,2,1
114187,Yannick Kser,24.0,186.0,81.0,SUI,2016,Rio de Janeiro,no medal,2,2
114188,Yannick Kser,24.0,186.0,81.0,SUI,2016,Rio de Janeiro,no medal,2,2
114249,Ziyad Kashmiri,23.0,183.2295918367347,77.47094017094017,KSA,1992,Barcelona,no medal,1,1
114250,Ziyad Kashmiri,23.0,180.88306451612902,75.020366598778,KSA,1992,Barcelona,no medal,1,1
114275,"John Hare ""Jack"" Kasley",20.0,182.00843170320405,76.69405594405595,USA,1936,Berlin,no medal,1,1
114394,"Robert A. ""Bob"" Kasting",21.0,189.0,80.0,CAN,1972,Munich,no medal,1,1
114395,"Robert A. ""Bob"" Kasting",21.0,189.0,80.0,CAN,1972,Munich,no medal,1,1
114396,"Robert A. ""Bob"" Kasting",21.0,189.0,80.0,CAN,1972,Munich,no medal,1,1
114397,"Robert A. ""Bob"" Kasting",21.0,189.0,80.0,CAN,1972,Munich,Bronze,1,1
114413,Antti Alexander Kasvio,18.0,185.0,77.5,FIN,1992,Barcelona,Bronze,2,1
114414,Antti Alexander Kasvio,18.0,185.0,77.5,FIN,1992,Barcelona,no medal,2,1
114415,Antti Alexander Kasvio,18.0,185.0,77.5,FIN,1992,Barcelona,no medal,2,1
114416,Antti Alexander Kasvio,18.0,185.0,77.5,FIN,1992,Barcelona,no medal,2,1
114417,Antti Alexander Kasvio,22.0,185.0,77.5,FIN,1996,Atlanta,no medal,2,2
114418,Antti Alexander Kasvio,22.0,185.0,77.5,FIN,1996,Atlanta,no medal,2,2
114419,Matti Juhani Kasvio,20.0,189.0,79.0,FIN,1964,Tokyo,no medal,1,1
114420,Matti Juhani Kasvio,20.0,189.0,79.0,FIN,1964,Tokyo,no medal,1,1
114501,Masashi Kato,18.0,171.0,62.0,JPN,1988,Seoul,no medal,2,1
114502,Masashi Kato,21.0,171.0,62.0,JPN,1992,Barcelona,no medal,2,2
114503,Masashi Kato,21.0,171.0,62.0,JPN,1992,Barcelona,no medal,2,2
114582,Jzsef Katona,18.0,176.0,76.0,HUN,1960,Roma,no medal,2,1
114583,Jzsef Katona,18.0,176.0,76.0,HUN,1960,Roma,no medal,2,1
114584,Jzsef Katona,18.0,176.0,76.0,HUN,1960,Roma,no medal,2,1
114585,Jzsef Katona,23.0,176.0,76.0,HUN,1964,Tokyo,no medal,2,2
114586,Jzsef Katona,23.0,176.0,76.0,HUN,1964,Tokyo,no medal,2,2
114587,Jzsef Katona,23.0,176.0,76.0,HUN,1964,Tokyo,no medal,2,2
114591,Khristos Katrantzis,24.0,188.0,78.0,GRE,2016,Rio de Janeiro,no medal,1,1
114592,N. Katravas,18.666666666666668,184.19052638501626,77.9809298274764,GRE,1896,Athina,no medal,1,1
114648,Klaus Katzur,21.0,190.0,85.0,GER,1964,Tokyo,no medal,3,1
114848,Tatsugo Kawaishi,20.0,185.30803571428572,79.37983587338805,JPN,1932,Los Angeles,Silver,1,1
114880,Keiichi Kawanaka,19.0,179.0,64.0,JPN,1992,Barcelona,no medal,1,1
114881,Keiichi Kawanaka,19.0,179.0,64.0,JPN,1992,Barcelona,no medal,1,1
114882,Keiichi Kawanaka,19.0,179.0,64.0,JPN,1992,Barcelona,no medal,1,1
114927,Kentaro Kawatsu,17.0,184.52136752136752,77.05985915492958,JPN,1932,Los Angeles,Bronze,1,1
114935,Shudo Kawawa,18.0,171.0,64.0,JPN,1984,Los Angeles,no medal,1,1
114936,Shudo Kawawa,18.0,171.0,64.0,JPN,1984,Los Angeles,no medal,1,1
114942,Radosaw Kawcki,20.0,189.0,76.0,POL,2012,London,no medal,2,1
114943,Radosaw Kawcki,20.0,189.0,76.0,POL,2012,London,no medal,2,1
114944,Radosaw Kawcki,24.0,189.0,76.0,POL,2016,Rio de Janeiro,no medal,2,2
114945,Radosaw Kawcki,24.0,189.0,76.0,POL,2016,Rio de Janeiro,no medal,2,2
114946,Radosaw Kawcki,24.0,189.0,76.0,POL,2016,Rio de Janeiro,no medal,2,2
114971,Shinsuke Kayama,17.0,183.2295918367347,77.47094017094017,JPN,1976,Montreal,no medal,1,1
114972,Shinsuke Kayama,17.0,180.88306451612902,75.020366598778,JPN,1976,Montreal,no medal,1,1
114976,"Raymond ""Ray"" Kaye",24.0,182.00843170320405,76.69405594405595,USA,1936,Berlin,no medal,1,1
114981,Karri Kalervo Kyhk,18.0,190.0,80.0,FIN,1956,Melbourne,no medal,2,1
114982,Karri Kalervo Kyhk,18.0,190.0,80.0,FIN,1956,Melbourne,no medal,2,1
114983,Karri Kalervo Kyhk,22.0,190.0,80.0,FIN,1960,Roma,no medal,2,2
114984,Karri Kalervo Kyhk,22.0,190.0,80.0,FIN,1960,Roma,no medal,2,2
114985,Karri Kalervo Kyhk,22.0,190.0,80.0,FIN,1960,Roma,no medal,2,2
115109,Pua Kele Kealoha,17.0,185.30803571428572,79.37983587338805,USA,1920,Antwerpen,Silver,1,1
115110,Pua Kele Kealoha,17.0,185.22486288848262,78.87200383509108,USA,1920,Antwerpen,Gold,1,1
115111,Warren Daniels Kealoha,17.0,184.52136752136752,77.05985915492958,USA,1920,Antwerpen,Gold,2,1
115112,Warren Daniels Kealoha,21.0,184.52136752136752,77.05985915492958,USA,1924,Paris,Gold,2,2
115113,Gareth Kean,20.0,194.0,83.0,NZL,2012,London,no medal,1,1
115114,Gareth Kean,20.0,194.0,83.0,NZL,2012,London,no medal,1,1
115115,Gareth Kean,20.0,194.0,83.0,NZL,2012,London,no medal,1,1
115139,"Charles Humphrey Keating, III",20.0,186.0,81.0,USA,1976,Montreal,no medal,1,1
115154,Nabil Kebbab,24.0,192.0,94.0,ALG,2008,Beijing,no medal,2,1
115155,Nabil Kebbab,28.0,192.0,94.0,ALG,2012,London,no medal,2,2
115269,Ray Kegeris,18.0,169.0,77.05985915492958,USA,1920,Antwerpen,Silver,1,1
115320,David Keita,24.0,186.23314065510598,80.04255319148936,MLI,2004,Athina,no medal,1,1
115348,Joris Gerhard Keizer,21.0,185.0,73.0,NED,2000,Sydney,no medal,2,1
115349,Joris Gerhard Keizer,21.0,185.0,73.0,NED,2000,Sydney,no medal,2,1
115350,Joris Gerhard Keizer,25.0,185.0,73.0,NED,2004,Athina,no medal,2,2
115480,Christian Keller,19.0,188.0,88.0,GER,1992,Barcelona,no medal,4,1
115481,Christian Keller,19.0,188.0,88.0,GER,1992,Barcelona,no medal,4,1
115482,Christian Keller,19.0,188.0,88.0,GER,1992,Barcelona,no medal,4,1
115483,Christian Keller,23.0,188.0,88.0,GER,1996,Atlanta,Bronze,4,2
115484,Christian Keller,23.0,188.0,88.0,GER,1996,Atlanta,no medal,4,2
115485,Christian Keller,23.0,188.0,88.0,GER,1996,Atlanta,no medal,4,2
115486,Christian Keller,28.0,188.0,88.0,GER,2000,Sydney,no medal,4,3
115487,Christian Keller,28.0,188.0,88.0,GER,2000,Sydney,no medal,4,3
115488,Christian Keller,32.0,188.0,88.0,GER,2004,Athina,no medal,4,4
115489,Christian Keller,32.0,188.0,88.0,GER,2004,Athina,no medal,4,4
115490,Christian Keller,32.0,188.0,88.0,GER,2004,Athina,no medal,4,4
115517,Klete D. Keller,18.0,198.0,97.0,USA,2000,Sydney,Bronze,3,1
115518,Klete D. Keller,18.0,198.0,97.0,USA,2000,Sydney,Silver,3,1
115519,Klete D. Keller,22.0,198.0,97.0,USA,2004,Athina,no medal,3,2
115520,Klete D. Keller,22.0,198.0,97.0,USA,2004,Athina,Bronze,3,2
115521,Klete D. Keller,22.0,198.0,97.0,USA,2004,Athina,Gold,3,2
115522,Klete D. Keller,26.0,198.0,97.0,USA,2008,Beijing,Gold,3,3
115562,Paul Kellner,21.0,184.52136752136752,77.05985915492958,GER,1912,Stockholm,Bronze,1,1
115619,"Jonathan ""Jon"" Kelly",22.0,178.0,73.0,CAN,1988,Seoul,no medal,1,1
115620,"Jonathan ""Jon"" Kelly",22.0,178.0,73.0,CAN,1988,Seoul,no medal,1,1
115649,Wayne Kelly,21.0,175.0,69.0,CAN,1984,Los Angeles,no medal,1,1
115742,Peter Kemp,20.8208516886931,185.8059210526316,79.09432387312187,GBR,1900,Paris,no medal,1,1
115743,Peter Kemp,21.4,176.5,77.9809298274764,GBR,1900,Paris,Bronze,1,1
115793,Stany Kempompo Ngangola,34.0,186.23314065510598,80.04255319148936,COD,2008,Beijing,no medal,1,1
115840,"William Ernest ""Bill"" Kendall",21.505691056910567,178.0,79.37983587338805,AUS,1936,Berlin,no medal,1,1
115848,"Patrick Hume ""Pat"" Kendall",21.0,185.30803571428572,79.37983587338805,GBR,1948,London,no medal,1,1
115858,Yohan Kende,19.0,178.0,70.0,ISR,1968,Mexico City,no medal,1,1
115859,Yohan Kende,19.0,178.0,70.0,ISR,1968,Mexico City,no medal,1,1
115860,Tams Kenderesi,19.0,186.0,74.0,HUN,2016,Rio de Janeiro,Bronze,1,1
115864,Peter Kendrew,24.0,187.63761467889907,70.0,GBR,1964,Tokyo,no medal,1,1
115887,Johan Kenkhuis,20.0,185.0,73.0,NED,2000,Sydney,no medal,2,1
115888,Johan Kenkhuis,20.0,185.0,73.0,NED,2000,Sydney,no medal,2,1
115889,Johan Kenkhuis,20.0,185.0,73.0,NED,2000,Sydney,no medal,2,1
115890,Johan Kenkhuis,20.0,185.0,73.0,NED,2000,Sydney,Bronze,2,1
115891,Johan Kenkhuis,24.0,185.0,73.0,NED,2004,Athina,no medal,2,2
115892,Johan Kenkhuis,24.0,185.0,73.0,NED,2004,Athina,Silver,2,2
115929,"William Ray ""Bill"" Kennedy",19.0,178.0,71.0,CAN,1972,Munich,no medal,1,1
115930,"William Ray ""Bill"" Kennedy",19.0,178.0,71.0,CAN,1972,Munich,Bronze,1,1
